initializing...
output file is /home/zzha/reporter_seq/tmp/cloud/1042_tag.csv
connecting to database ...schema is modencode_experiment_1042_data,public
database connected.
Celniker/RNA:83 574:Celniker/RNA:83 513 
Celniker/RNA:83 574:Celniker/RNA:83 514 
Celniker/RNA:83 574:Celniker/RNA:83 515 
Celniker/RNA:83 574:Celniker/RNA:83 516 
Celniker/RNA:83 574:Celniker/RNA:83 517 
Celniker/RNA:83 574:Celniker/RNA:83 518 
Celniker/RNA:83 574:Celniker/RNA:83 519 
Celniker/RNA:83 574:Celniker/RNA:83 520 
Celniker/RNA:83 574:Celniker/RNA:83 521 
Celniker/RNA:83 574:Celniker/RNA:83 522 
Celniker/RNA:83 574:Celniker/RNA:83 523 
Celniker/RNA:83 574:Celniker/RNA:83 524 
Celniker/RNA:83 574:Celniker/RNA:83 525 
Celniker/RNA:83 574:Celniker/RNA:83 526 
Celniker/RNA:83 574:Celniker/RNA:83 527 
Celniker/RNA:83 574:Celniker/RNA:83 528 
Celniker/RNA:83 574:Celniker/RNA:83 529 
Celniker/RNA:83 574:Celniker/RNA:83 530 
Celniker/RNA:83 574:Celniker/RNA:83 531 
Celniker/RNA:83 574:Celniker/RNA:83 532 
Celniker/RNA:83 574:Celniker/RNA:83 533 
Celniker/RNA:83 574:Celniker/RNA:83 534 
Celniker/RNA:83 574:Celniker/RNA:83 535 
Celniker/RNA:83 574:Celniker/RNA:83 536 
Celniker/RNA:83 574:Celniker/RNA:83 537 
Celniker/RNA:83 574:Celniker/RNA:83 538 
Celniker/RNA:83 574:Celniker/RNA:83 539 
Celniker/RNA:83 574:Celniker/RNA:83 540 
Celniker/RNA:83 574:Celniker/RNA:83 541 
Celniker/RNA:83 574:Celniker/RNA:83 542 
Celniker/RNA:83 574:Celniker/RNA:83 543 
Celniker/RNA:83 574:Celniker/RNA:83 544 
Celniker/RNA:83 574:Celniker/RNA:83 545 
Celniker/RNA:83 574:Celniker/RNA:83 546 
Celniker/RNA:83 574:Celniker/RNA:83 547 
Celniker/RNA:83 574:Celniker/RNA:83 548 
Celniker/RNA:83 574:Celniker/RNA:83 549 
Celniker/RNA:83 574:Celniker/RNA:83 550 
Celniker/RNA:83 574:Celniker/RNA:83 551 
Celniker/RNA:83 574:Celniker/RNA:83 552 
Celniker/RNA:83 574:Celniker/RNA:83 553 
Celniker/RNA:83 574:Celniker/RNA:83 554 
Celniker/RNA:83 574:Celniker/RNA:83 555 
Celniker/RNA:83 574:Celniker/RNA:83 556 
Celniker/RNA:83 574:Celniker/RNA:83 557 
Celniker/RNA:83 574:Celniker/RNA:83 558 
Celniker/RNA:83 574:Celniker/RNA:83 559 
Celniker/RNA:83 574:Celniker/RNA:83 560 
Celniker/RNA:83 574:Celniker/RNA:83 561 
Celniker/RNA:83 574:Celniker/RNA:83 562 
Celniker/RNA:83 574:Celniker/RNA:83 563 
Celniker/RNA:83 574:Celniker/RNA:83 564 
Celniker/RNA:83 574:Celniker/RNA:83 565 
Celniker/RNA:83 574:Celniker/RNA:83 566 
Celniker/RNA:83 574:Celniker/RNA:83 567 
Celniker/RNA:83 574:Celniker/RNA:83 568 
Celniker/RNA:83 574:Celniker/RNA:83 569 
Celniker/RNA:83 574:Celniker/RNA:83 570 
Celniker/RNA:83 574:Celniker/RNA:83 571 
Celniker/RNA:83 574:Celniker/RNA:83 572 
Celniker/RNA:83 574:Celniker/RNA:83 573 
Celniker/RNA:83 574:Celniker/RNA:83 574 
Celniker/RNA:83 574:Celniker/RNA:83 575 
Celniker/RNA:83 574:Celniker/RNA:83 576 
Celniker/RNA:83 574:Celniker/RNA:83 577 
Celniker/RNA:83 574:Celniker/RNA:83 578 
Celniker/RNA:83 574:Celniker/RNA:83 579 
Celniker/RNA:83 574:Celniker/RNA:83 580 
Celniker/RNA:83 574:Celniker/RNA:83 581 
Celniker/RNA:83 574:Celniker/RNA:83 582 
Celniker/RNA:83 574:Celniker/RNA:83 583 
Celniker/RNA:83 574:Celniker/RNA:83 584 
Celniker/RNA:83 574:Celniker/RNA:83 585 
Celniker/RNA:83 574:Celniker/RNA:83 586 
Celniker/RNA:83 574:Celniker/RNA:83 587 
Celniker/RNA:83 574:Celniker/RNA:83 588 
Celniker/RNA:83 574:Celniker/RNA:83 589 
Celniker/RNA:83 574:Celniker/RNA:83 590 
Celniker/RNA:83 574:Celniker/RNA:83 591 
Celniker/RNA:83 574:Celniker/RNA:83 592 
Celniker/RNA:83 574:Celniker/RNA:83 593 
Celniker/RNA:83 574:Celniker/RNA:83 594 
Celniker/RNA:83 574:Celniker/RNA:83 595 
Celniker/RNA:83 574:Celniker/RNA:83 596 
Celniker/RNA:83 574:Celniker/RNA:83 597 
Celniker/RNA:83 574:Celniker/RNA:83 598 
Celniker/RNA:83 574:Celniker/RNA:83 599 
Celniker/RNA:83 574:Celniker/RNA:83 600 
Celniker/RNA:83 574:Celniker/RNA:83 601 
Celniker/RNA:83 574:Celniker/RNA:83 602 
Celniker/RNA:83 574:Celniker/RNA:83 603 
Celniker/RNA:83 574:Celniker/RNA:83 604 
Celniker/RNA:83 574:Celniker/RNA:83 605 
Celniker/RNA:83 574:Celniker/RNA:83 606 
Celniker/RNA:83 574:Celniker/RNA:83 607 
Celniker/RNA:83 574:Celniker/RNA:83 608 
Celniker/RNA:83 574:Celniker/RNA:83 609 
Celniker/RNA:83 574:Celniker/RNA:83 610 
Celniker/RNA:83 574:Celniker/RNA:83 611 
Celniker/RNA:83 574:Celniker/RNA:83 612 
Celniker/RNA:83 574:Celniker/RNA:83 613 
Celniker/RNA:83 574:Celniker/RNA:83 614 
Celniker/RNA:83 574:Celniker/RNA:83 615 
Celniker/RNA:83 574:Celniker/RNA:83 616 
Celniker/RNA:83 574:Celniker/RNA:83 617 
Celniker/RNA:83 574:Celniker/RNA:83 618 
Celniker/RNA:83 574:Celniker/RNA:83 619 
Celniker/RNA:83 574:Celniker/RNA:83 620 
Celniker/RNA:83 574:Celniker/RNA:83 621 
Celniker/RNA:83 574:Celniker/RNA:83 622 
Celniker/RNA:83 574:Celniker/RNA:83 623 
Celniker/RNA:83 574:Celniker/RNA:83 624 
Celniker/RNA:83 574:Celniker/RNA:83 625 
Celniker/RNA:83 574:Celniker/RNA:83 626 
Celniker/RNA:83 574:Celniker/RNA:83 627 
Celniker/RNA:83 574:Celniker/RNA:83 628 
Celniker/RNA:83 574:Celniker/RNA:83 629 
Celniker/RNA:83 574:Celniker/RNA:83 630 
Celniker/RNA:83 574:Celniker/RNA:83 631 
Celniker/RNA:83 574:Celniker/RNA:83 632 
Celniker/RNA:83 574:Celniker/RNA:83 633 
Celniker/RNA:83 574:Celniker/RNA:83 634 
Celniker/RNA:83 574:Celniker/RNA:83 635 
Celniker/RNA:83 574:Celniker/RNA:83 636 
Celniker/RNA:83 574:Celniker/RNA:83 637 
Celniker/RNA:83 574:Celniker/RNA:83 638 
Celniker/RNA:83 574:Celniker/RNA:83 639 
Celniker/RNA:83 574:Celniker/RNA:83 640 
Celniker/RNA:83 574:Celniker/RNA:83 641 
Celniker/RNA:83 574:Celniker/RNA:83 642 
Celniker/RNA:83 574:Celniker/RNA:83 643 
Celniker/RNA:83 574:Celniker/RNA:83 644 
Celniker/RNA:83 574:Celniker/RNA:83 645 
Celniker/RNA:83 574:Celniker/RNA:83 646 
Celniker/RNA:83 574:Celniker/RNA:83 647 
Celniker/RNA:83 574:Celniker/RNA:83 648 
Celniker/RNA:83 574:Celniker/RNA:83 649 
Celniker/RNA:83 574:Celniker/RNA:83 650 
Celniker/RNA:83 574:Celniker/RNA:83 651 
Celniker/RNA:83 574:Celniker/RNA:83 652 
Celniker/RNA:83 574:Celniker/RNA:83 653 
Celniker/RNA:83 574:Celniker/RNA:83 654 
Celniker/RNA:83 574:Celniker/RNA:83 655 
Celniker/RNA:83 574:Celniker/RNA:83 656 
Celniker/RNA:83 574:Celniker/RNA:83 657 
Celniker/RNA:83 574:Celniker/RNA:83 658 
Celniker/RNA:83 574:Celniker/RNA:83 659 
Celniker/RNA:83 574:Celniker/RNA:83 660 
Celniker/RNA:83 574:Celniker/RNA:83 661 
Celniker/RNA:83 574:Celniker/RNA:83 662 
Celniker/RNA:83 574:Celniker/RNA:83 663 
Celniker/RNA:83 574:Celniker/RNA:83 664 
Celniker/RNA:83 574:Celniker/RNA:83 665 
Celniker/RNA:83 574:Celniker/RNA:83 666 
Celniker/RNA:83 574:Celniker/RNA:83 667 
Celniker/RNA:83 574:Celniker/RNA:83 668 
Celniker/RNA:83 574:Celniker/RNA:83 669 
Celniker/RNA:83 574:Celniker/RNA:83 670 
Celniker/RNA:83 574:Celniker/RNA:83 671 
Celniker/RNA:83 574:Celniker/RNA:83 672 
Celniker/RNA:83 574:Celniker/RNA:83 673 
Celniker/RNA:83 574:Celniker/RNA:83 674 
Celniker/RNA:83 574:Celniker/RNA:83 675 
Celniker/RNA:83 574:Celniker/RNA:83 676 
Celniker/RNA:83 574:Celniker/RNA:83 677 
Celniker/RNA:83 574:Celniker/RNA:83 678 
Celniker/RNA:83 574:Celniker/RNA:83 679 
Celniker/RNA:83 574:Celniker/RNA:83 680 
Celniker/RNA:83 574:Celniker/RNA:83 681 
Celniker/RNA:83 574:Celniker/RNA:83 682 
Celniker/RNA:83 574:Celniker/RNA:83 683 
Celniker/RNA:83 574:Celniker/RNA:83 684 
Celniker/RNA:83 574:Celniker/RNA:83 685 
Celniker/RNA:83 574:Celniker/RNA:83 686 
Celniker/RNA:83 574:Celniker/RNA:83 687 
Celniker/RNA:83 574:Celniker/RNA:83 688 
Celniker/RNA:83 574:Celniker/RNA:83 689 
Celniker/RNA:83 574:Celniker/RNA:83 690 
Celniker/RNA:83 574:Celniker/RNA:83 691 
Celniker/RNA:83 574:Celniker/RNA:83 692 
Celniker/RNA:83 574:Celniker/RNA:83 693 
Celniker/RNA:83 574:Celniker/RNA:83 694 
Celniker/RNA:83 574:Celniker/RNA:83 695 
Celniker/RNA:83 574:Celniker/RNA:83 696 
Celniker/RNA:83 574:Celniker/RNA:83 697 
Celniker/RNA:83 574:Celniker/RNA:83 698 
Celniker/RNA:83 574:Celniker/RNA:83 699 
Celniker/RNA:83 574:Celniker/RNA:83 700 
Celniker/RNA:83 574:Celniker/RNA:83 701 
Celniker/RNA:83 574:Celniker/RNA:83 702 
Celniker/RNA:83 574:Celniker/RNA:83 703 
Celniker/RNA:83 574:Celniker/RNA:83 704 
Celniker/RNA:83 574:Celniker/RNA:83 705 
Celniker/RNA:83 574:Celniker/RNA:83 706 
Celniker/RNA:83 574:Celniker/RNA:83 707 
Celniker/RNA:83 574:Celniker/RNA:83 708 
Celniker/RNA:83 574:Celniker/RNA:83 709 
Celniker/RNA:83 574:Celniker/RNA:83 710 
Celniker/RNA:83 574:Celniker/RNA:83 711 
Celniker/RNA:83 574:Celniker/RNA:83 712 
Celniker/RNA:83 574:Celniker/RNA:83 713 
Celniker/RNA:83 574:Celniker/RNA:83 714 
Celniker/RNA:83 574:Celniker/RNA:83 715 
Celniker/RNA:83 574:Celniker/RNA:83 716 
Celniker/RNA:83 574:Celniker/RNA:83 717 
Celniker/RNA:83 574:Celniker/RNA:83 718 
Celniker/RNA:83 574:Celniker/RNA:83 719 
Celniker/RNA:83 574:Celniker/RNA:83 720 
Celniker/RNA:83 574:Celniker/RNA:83 721 
Celniker/RNA:83 574:Celniker/RNA:83 722 
Celniker/RNA:83 574:Celniker/RNA:83 723 
Celniker/RNA:83 574:Celniker/RNA:83 724 
Celniker/RNA:83 574:Celniker/RNA:83 725 
Celniker/RNA:83 574:Celniker/RNA:83 726 
Celniker/RNA:83 574:Celniker/RNA:83 727 
Celniker/RNA:83 574:Celniker/RNA:83 728 
Celniker/RNA:83 574:Celniker/RNA:83 729 
Celniker/RNA:83 574:Celniker/RNA:83 730 
Celniker/RNA:83 574:Celniker/RNA:83 731 
Celniker/RNA:83 574:Celniker/RNA:83 732 
Celniker/RNA:83 574:Celniker/RNA:83 733 
Celniker/RNA:83 574:Celniker/RNA:83 734 
Celniker/RNA:83 574:Celniker/RNA:83 735 
Celniker/RNA:83 574:Celniker/RNA:83 736 
Celniker/RNA:83 574:Celniker/RNA:83 737 
Celniker/RNA:83 574:Celniker/RNA:83 738 
Celniker/RNA:83 574:Celniker/RNA:83 739 
Celniker/RNA:83 574:Celniker/RNA:83 740 
Celniker/RNA:83 574:Celniker/RNA:83 741 
Celniker/RNA:83 574:Celniker/RNA:83 742 
Celniker/RNA:83 574:Celniker/RNA:83 743 
Celniker/RNA:83 574:Celniker/RNA:83 744 
Celniker/RNA:83 574:Celniker/RNA:83 745 
Celniker/RNA:83 574:Celniker/RNA:83 746 
Celniker/RNA:83 574:Celniker/RNA:83 747 
Celniker/RNA:83 574:Celniker/RNA:83 748 
Celniker/RNA:83 574:Celniker/RNA:83 749 
Celniker/RNA:83 574:Celniker/RNA:83 750 
Celniker/RNA:83 574:Celniker/RNA:83 751 
Celniker/RNA:83 574:Celniker/RNA:83 752 
Celniker/RNA:83 574:Celniker/RNA:83 753 
Celniker/RNA:83 574:Celniker/RNA:83 754 
Celniker/RNA:83 574:Celniker/RNA:83 755 
Celniker/RNA:83 574:Celniker/RNA:83 756 
Celniker/RNA:83 574:Celniker/RNA:83 757 
Celniker/RNA:83 574:Celniker/RNA:83 758 
Celniker/RNA:83 574:Celniker/RNA:83 759 
Celniker/RNA:83 574:Celniker/RNA:83 760 
Celniker/RNA:83 574:Celniker/RNA:83 761 
Celniker/RNA:83 574:Celniker/RNA:83 762 
Celniker/RNA:83 574:Celniker/RNA:83 763 
Celniker/RNA:83 574:Celniker/RNA:83 764 
Celniker/RNA:83 574:Celniker/RNA:83 765 
Celniker/RNA:83 574:Celniker/RNA:83 766 
Celniker/RNA:83 574:Celniker/RNA:83 767 
Celniker/RNA:83 574:Celniker/RNA:83 768 
Celniker/RNA:83 574:Celniker/RNA:83 769 
Celniker/RNA:83 574:Celniker/RNA:83 770 
Celniker/RNA:83 574:Celniker/RNA:83 771 
Celniker/RNA:83 574:Celniker/RNA:83 772 
Celniker/RNA:83 574:Celniker/RNA:83 773 
Celniker/RNA:83 574:Celniker/RNA:83 774 
Celniker/RNA:83 574:Celniker/RNA:83 775 
Celniker/RNA:83 574:Celniker/RNA:83 776 
Celniker/RNA:83 574:Celniker/RNA:83 777 
Celniker/RNA:83 574:Celniker/RNA:83 778 
Celniker/RNA:83 574:Celniker/RNA:83 779 
Celniker/RNA:83 574:Celniker/RNA:83 780 
Celniker/RNA:83 574:Celniker/RNA:83 781 
Celniker/RNA:83 574:Celniker/RNA:83 782 
Celniker/RNA:83 574:Celniker/RNA:83 783 
Celniker/RNA:83 574:Celniker/RNA:83 784 
Celniker/RNA:83 574:Celniker/RNA:83 785 
Celniker/RNA:83 574:Celniker/RNA:83 786 
Celniker/RNA:83 574:Celniker/RNA:83 787 
Celniker/RNA:83 574:Celniker/RNA:83 788 
Celniker/RNA:83 574:Celniker/RNA:83 789 
Celniker/RNA:83 574:Celniker/RNA:83 790 
Celniker/RNA:83 574:Celniker/RNA:83 791 
Celniker/RNA:83 574:Celniker/RNA:83 792 
Celniker/RNA:83 574:Celniker/RNA:83 793 
Celniker/RNA:83 574:Celniker/RNA:83 794 
Celniker/RNA:83 574:Celniker/RNA:83 795 
Celniker/RNA:83 574:Celniker/RNA:83 796 
Celniker/RNA:83 574:Celniker/RNA:83 797 
Celniker/RNA:83 574:Celniker/RNA:83 798 
Celniker/RNA:83 574:Celniker/RNA:83 799 
Celniker/RNA:83 574:Celniker/RNA:83 800 
Celniker/RNA:83 574:Celniker/RNA:83 801 
Celniker/RNA:83 574:Celniker/RNA:83 802 
Celniker/RNA:83 574:Celniker/RNA:83 803 
Celniker/RNA:83 574:Celniker/RNA:83 804 
Celniker/RNA:83 574:Celniker/RNA:83 805 
Celniker/RNA:83 574:Celniker/RNA:83 806 
Celniker/RNA:83 574:Celniker/RNA:83 807 
Celniker/RNA:83 574:Celniker/RNA:83 808 
Celniker/RNA:83 574:Celniker/RNA:83 809 
Celniker/RNA:83 574:Celniker/RNA:83 810 
Celniker/RNA:83 574:Celniker/RNA:83 811 
Celniker/RNA:83 574:Celniker/RNA:83 812 
Celniker/RNA:83 574:Celniker/RNA:83 813 
Celniker/RNA:83 574:Celniker/RNA:83 814 
Celniker/RNA:83 574:Celniker/RNA:83 815 
Celniker/RNA:83 574:Celniker/RNA:83 816 
Celniker/RNA:83 574:Celniker/RNA:83 817 
Celniker/RNA:83 574:Celniker/RNA:83 818 
Celniker/RNA:83 574:Celniker/RNA:83 819 
Celniker/RNA:83 574:Celniker/RNA:83 820 
Celniker/RNA:83 574:Celniker/RNA:83 821 
Celniker/RNA:83 574:Celniker/RNA:83 822 
Celniker/RNA:83 574:Celniker/RNA:83 823 
Celniker/RNA:83 574:Celniker/RNA:83 824 
Celniker/RNA:83 574:Celniker/RNA:83 825 
Celniker/RNA:83 574:Celniker/RNA:83 826 
Celniker/RNA:83 574:Celniker/RNA:83 827 
Celniker/RNA:83 574:Celniker/RNA:83 828 
Celniker/RNA:83 574:Celniker/RNA:83 829 
Celniker/RNA:83 574:Celniker/RNA:83 830 
Celniker/RNA:83 574:Celniker/RNA:83 831 
Celniker/RNA:83 574:Celniker/RNA:83 832 
Celniker/RNA:83 574:Celniker/RNA:83 833 
Celniker/RNA:83 574:Celniker/RNA:83 834 
Celniker/RNA:83 574:Celniker/RNA:83 835 
Celniker/RNA:83 574:Celniker/RNA:83 836 
Celniker/RNA:83 574:Celniker/RNA:83 837 
Celniker/RNA:83 574:Celniker/RNA:83 838 
Celniker/RNA:83 574:Celniker/RNA:83 839 
Celniker/RNA:83 574:Celniker/RNA:83 840 
Celniker/RNA:83 574:Celniker/RNA:83 841 
Celniker/RNA:83 574:Celniker/RNA:83 842 
Celniker/RNA:83 574:Celniker/RNA:83 843 
Celniker/RNA:83 574:Celniker/RNA:83 844 
Celniker/RNA:83 574:Celniker/RNA:83 845 
Celniker/RNA:83 574:Celniker/RNA:83 846 
Celniker/RNA:83 574:Celniker/RNA:83 847 
Celniker/RNA:83 574:Celniker/RNA:83 848 
Celniker/RNA:83 574:Celniker/RNA:83 849 
Celniker/RNA:83 574:Celniker/RNA:83 850 
Celniker/RNA:83 574:Celniker/RNA:83 851 
Celniker/RNA:83 574:Celniker/RNA:83 852 
Celniker/RNA:83 574:Celniker/RNA:83 853 
Celniker/RNA:83 574:Celniker/RNA:83 854 
Celniker/RNA:83 574:Celniker/RNA:83 855 
Celniker/RNA:83 574:Celniker/RNA:83 856 
Celniker/RNA:83 574:Celniker/RNA:83 857 
Celniker/RNA:83 574:Celniker/RNA:83 858 
Celniker/RNA:83 574:Celniker/RNA:83 859 
Celniker/RNA:83 574:Celniker/RNA:83 860 
Celniker/RNA:83 574:Celniker/RNA:83 861 
Celniker/RNA:83 574:Celniker/RNA:83 862 
Celniker/RNA:83 574:Celniker/RNA:83 863 
Celniker/RNA:83 574:Celniker/RNA:83 864 
Celniker/RNA:83 574:Celniker/RNA:83 865 
Celniker/RNA:83 574:Celniker/RNA:83 866 
Celniker/RNA:83 574:Celniker/RNA:83 867 
Celniker/RNA:83 574:Celniker/RNA:83 868 
Celniker/RNA:83 574:Celniker/RNA:83 869 
Celniker/RNA:83 574:Celniker/RNA:83 870 
Celniker/RNA:83 574:Celniker/RNA:83 871 
Celniker/RNA:83 574:Celniker/RNA:83 872 
Celniker/RNA:83 574:Celniker/RNA:83 873 
Celniker/RNA:83 574:Celniker/RNA:83 874 
Celniker/RNA:83 574:Celniker/RNA:83 875 
Celniker/RNA:83 574:Celniker/RNA:83 876 
Celniker/RNA:83 574:Celniker/RNA:83 877 
Celniker/RNA:83 574:Celniker/RNA:83 878 
Celniker/RNA:83 574:Celniker/RNA:83 879 
Celniker/RNA:83 574:Celniker/RNA:83 880 
Celniker/RNA:83 574:Celniker/RNA:83 881 
Celniker/RNA:83 574:Celniker/RNA:83 882 
Celniker/RNA:83 574:Celniker/RNA:83 883 
Celniker/RNA:83 574:Celniker/RNA:83 884 
Celniker/RNA:83 574:Celniker/RNA:83 885 
Celniker/RNA:83 574:Celniker/RNA:83 886 
Celniker/RNA:83 574:Celniker/RNA:83 887 
Celniker/RNA:83 574:Celniker/RNA:83 888 
Celniker/RNA:83 574:Celniker/RNA:83 889 
Celniker/RNA:83 574:Celniker/RNA:83 890 
Celniker/RNA:83 574:Celniker/RNA:83 891 
Celniker/RNA:83 574:Celniker/RNA:83 892 
Celniker/RNA:83 574:Celniker/RNA:83 893 
Celniker/RNA:83 574:Celniker/RNA:83 894 
Celniker/RNA:83 574:Celniker/RNA:83 895 
Celniker/RNA:83 574:Celniker/RNA:83 896 
Celniker/RNA:83 574:Celniker/RNA:83 897 
Celniker/RNA:83 574:Celniker/RNA:83 898 
Celniker/RNA:83 574:Celniker/RNA:83 899 
Celniker/RNA:83 574:Celniker/RNA:83 900 
Celniker/RNA:83 574:Celniker/RNA:83 901 
Celniker/RNA:83 574:Celniker/RNA:83 902 
Celniker/RNA:83 574:Celniker/RNA:83 903 
Celniker/RNA:83 574:Celniker/RNA:83 904 
Celniker/RNA:83 574:Celniker/RNA:83 905 
Celniker/RNA:83 574:Celniker/RNA:83 906 
Celniker/RNA:83 574:Celniker/RNA:83 907 
Celniker/RNA:83 574:Celniker/RNA:83 908 
Celniker/RNA:83 574:Celniker/RNA:83 909 
Celniker/RNA:83 574:Celniker/RNA:83 910 
Celniker/RNA:83 574:Celniker/RNA:83 911 
Celniker/RNA:83 574:Celniker/RNA:83 912 
Celniker/RNA:83 574:Celniker/RNA:83 913 
Celniker/RNA:83 574:Celniker/RNA:83 914 
Celniker/RNA:83 574:Celniker/RNA:83 915 
Celniker/RNA:83 574:Celniker/RNA:83 916 
Celniker/RNA:83 574:Celniker/RNA:83 917 
Celniker/RNA:83 574:Celniker/RNA:83 918 
Celniker/RNA:83 574:Celniker/RNA:83 919 
Celniker/RNA:83 574:Celniker/RNA:83 920 
Celniker/RNA:83 574:Celniker/RNA:83 921 
Celniker/RNA:83 574:Celniker/RNA:83 922 
Celniker/RNA:83 574:Celniker/RNA:83 923 
Celniker/RNA:83 574:Celniker/RNA:83 924 
Celniker/RNA:83 574:Celniker/RNA:83 925 
Celniker/RNA:83 574:Celniker/RNA:83 926 
Celniker/RNA:83 574:Celniker/RNA:83 927 
Celniker/RNA:83 574:Celniker/RNA:83 928 
Celniker/RNA:83 574:Celniker/RNA:83 929 
Celniker/RNA:83 574:Celniker/RNA:83 930 
Celniker/RNA:83 574:Celniker/RNA:83 931 
Celniker/RNA:83 574:Celniker/RNA:83 932 
Celniker/RNA:83 574:Celniker/RNA:83 933 
Celniker/RNA:83 574:Celniker/RNA:83 934 
Celniker/RNA:83 574:Celniker/RNA:83 935 
Celniker/RNA:83 574:Celniker/RNA:83 936 
Celniker/RNA:83 574:Celniker/RNA:83 937 
Celniker/RNA:83 574:Celniker/RNA:83 938 
Celniker/RNA:83 574:Celniker/RNA:83 939 
Celniker/RNA:83 574:Celniker/RNA:83 940 
Celniker/RNA:83 574:Celniker/RNA:83 941 
Celniker/RNA:83 574:Celniker/RNA:83 942 
Celniker/RNA:83 574:Celniker/RNA:83 943 
Celniker/RNA:83 574:Celniker/RNA:83 944 
Celniker/RNA:83 574:Celniker/RNA:83 945 
Celniker/RNA:83 574:Celniker/RNA:83 946 
Celniker/RNA:83 574:Celniker/RNA:83 947 
Celniker/RNA:83 574:Celniker/RNA:83 948 
Celniker/RNA:83 574:Celniker/RNA:83 949 
Celniker/RNA:83 574:Celniker/RNA:83 950 
Celniker/RNA:83 574:Celniker/RNA:83 951 
Celniker/RNA:83 574:Celniker/RNA:83 952 
Celniker/RNA:83 574:Celniker/RNA:83 953 
Celniker/RNA:83 574:Celniker/RNA:83 954 
Celniker/RNA:83 574:Celniker/RNA:83 955 
Celniker/RNA:83 574:Celniker/RNA:83 956 
Celniker/RNA:83 574:Celniker/RNA:83 957 
Celniker/RNA:83 574:Celniker/RNA:83 958 
Celniker/RNA:83 574:Celniker/RNA:83 959 
Celniker/RNA:83 574:Celniker/RNA:83 960 
Celniker/RNA:83 574:Celniker/RNA:83 961 
Celniker/RNA:83 574:Celniker/RNA:83 962 
Celniker/RNA:83 574:Celniker/RNA:83 963 
Celniker/RNA:83 574:Celniker/RNA:83 964 
Celniker/RNA:83 574:Celniker/RNA:83 965 
Celniker/RNA:83 574:Celniker/RNA:83 966 
Celniker/RNA:83 574:Celniker/RNA:83 967 
Celniker/RNA:83 574:Celniker/RNA:83 968 
Celniker/RNA:83 574:Celniker/RNA:83 969 
Celniker/RNA:83 574:Celniker/RNA:83 970 
Celniker/RNA:83 574:Celniker/RNA:83 971 
Celniker/RNA:83 574:Celniker/RNA:83 972 
Celniker/RNA:83 574:Celniker/RNA:83 973 
Celniker/RNA:83 574:Celniker/RNA:83 974 
Celniker/RNA:83 574:Celniker/RNA:83 975 
Celniker/RNA:83 574:Celniker/RNA:83 976 
Celniker/RNA:83 574:Celniker/RNA:83 977 
Celniker/RNA:83 574:Celniker/RNA:83 978 
Celniker/RNA:83 574:Celniker/RNA:83 979 
Celniker/RNA:83 574:Celniker/RNA:83 980 
Celniker/RNA:83 574:Celniker/RNA:83 981 
Celniker/RNA:83 574:Celniker/RNA:83 982 
Celniker/RNA:83 574:Celniker/RNA:83 983 
Celniker/RNA:83 574:Celniker/RNA:83 984 
Celniker/RNA:83 574:Celniker/RNA:83 985 
Celniker/RNA:83 574:Celniker/RNA:83 986 
Celniker/RNA:83 574:Celniker/RNA:83 987 
Celniker/RNA:83 574:Celniker/RNA:83 988 
Celniker/RNA:83 574:Celniker/RNA:83 989 
Celniker/RNA:83 574:Celniker/RNA:83 990 
Celniker/RNA:83 574:Celniker/RNA:83 991 
Celniker/RNA:83 574:Celniker/RNA:83 992 
Celniker/RNA:83 574:Celniker/RNA:83 993 
Celniker/RNA:83 574:Celniker/RNA:83 994 
Celniker/RNA:83 574:Celniker/RNA:83 995 
Celniker/RNA:83 574:Celniker/RNA:83 996 
Celniker/RNA:83 574:Celniker/RNA:83 997 
Celniker/RNA:83 574:Celniker/RNA:83 998 
Celniker/RNA:83 574:Celniker/RNA:83 999 
Celniker/RNA:83 574:Celniker/RNA:83 1000 
Celniker/RNA:83 574:Celniker/RNA:83 1001 
Celniker/RNA:83 574:Celniker/RNA:83 1002 
Celniker/RNA:83 574:Celniker/RNA:83 1003 
Celniker/RNA:83 574:Celniker/RNA:83 1004 
Celniker/RNA:83 574:Celniker/RNA:83 1005 
Celniker/RNA:83 574:Celniker/RNA:83 1006 
Celniker/RNA:83 574:Celniker/RNA:83 1007 
Celniker/RNA:83 574:Celniker/RNA:83 1008 
Celniker/RNA:83 574:Celniker/RNA:83 1009 
Celniker/RNA:83 574:Celniker/RNA:83 1010 
Celniker/RNA:83 574:Celniker/RNA:83 1011 
Celniker/RNA:83 574:Celniker/RNA:83 1012 
Celniker/RNA:83 574:Celniker/RNA:83 1013 
Celniker/RNA:83 574:Celniker/RNA:83 1014 
Celniker/RNA:83 574:Celniker/RNA:83 1015 
Celniker/RNA:83 574:Celniker/RNA:83 1016 
Celniker/RNA:83 574:Celniker/RNA:83 1017 
Celniker/RNA:83 574:Celniker/RNA:83 1018 
Celniker/RNA:83 574:Celniker/RNA:83 1019 
Celniker/RNA:83 574:Celniker/RNA:83 1020 
Celniker/RNA:83 574:Celniker/RNA:83 1021 
Celniker/RNA:83 574:Celniker/RNA:83 1022 
Celniker/RNA:83 574:Celniker/RNA:83 1023 
Celniker/RNA:83 574:Celniker/RNA:83 1024 
Celniker/RNA:83 574:Celniker/RNA:83 1025 
Celniker/RNA:83 574:Celniker/RNA:83 1026 
