100222 Dev Timecourse Embryo 0-2h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, pre-blastoderm stage, embryonic stage 1-2	2010-02-22	2010-06-30	released	2884	SRR023199, SRR023659, SRR023663, SRR023671, SRR023747, SRR023755, SRR024013, SRR027110, SRR035417, SRR035418	
100222 Dev Timecourse Embryo 2-4h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: early extended germ band stage, embryonic stage, embryonic stage 5-9	2010-02-22	2010-06-28	released	2885	SRR023502, SRR023660, SRR023705, SRR023722, SRR023745, SRR027112	
100222 Dev Timecourse Embryo 4-6h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: early extended germ band stage, extended germ band stage, late extended germ band stage, embryonic stage 9-11	2010-02-22	2010-06-28	released	2886	SRR023539, SRR023669, SRR023696, SRR023746, SRR023836, SRR024014, SRR035220, SRR035405, SRR035406	
100222 Dev Timecourse Embryo 6-8h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: extended germ band stage, late extended germ band stage, embryonic stage 11-12	2010-02-22	2010-06-28	released	2887	SRR023504, SRR023654, SRR023668, SRR023688, SRR023691, SRR023732, SRR024009, SRR024217, SRR027113, SRR035407, SRR035408	
100222 Dev Timecourse Embryo 8-10h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: late extended germ band stage, embryonic stage 12-13	2010-02-22	2010-06-28	released	2888	SRR023549, SRR023596, SRR023603, SRR023657, SRR023701, SRR023749, SRR023750, SRR023754, SRR023759, SRR024219, SRR035409	
100222 Dev Timecourse Embryo 10-12h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 13-15	2010-02-22	2010-06-28	released	2889	SRR023604, SRR023644, SRR023694, SRR023727, SRR023831, SRR024010, SRR024221, SRR035396, SRR035397	
100222 Dev Timecourse Embryo 12-14h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: dorsal closure stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 15-16	2010-02-22	2010-06-28	released	2890	SRR023602, SRR023643, SRR023703, SRR023724, SRR023832, SRR024012, SRR035221, SRR035398, SRR035399	
100222 Dev Timecourse Embryo 14-16h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 16	2010-02-22	2010-06-28	released	2891	SRR023540, SRR023641, SRR023725, SRR023734, SRR023736, SRR023822, SRR024011, SRR035400, SRR035401	
100222 Dev Timecourse Embryo 16-18h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 17	2010-02-22	2010-06-28	released	2892	SRR023600, SRR023707, SRR023715, SRR023720, SRR023751, SRR023826, SRR035402	
100222 Dev Timecourse Embryo 18-20h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, late embryonic stage, embryonic stage 17	2010-02-22	2010-06-28	released	2893	SRR023503, SRR023599, SRR023673, SRR023682, SRR023686, SRR023699, SRR023700, SRR024215, SRR027114, SRR035222, SRR035403	
100222 Dev Timecourse Embryo 20-22h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, embryonic stage 17	2010-02-22	2010-06-28	released	2894	SRR023506, SRR023665, SRR023684, SRR023718, SRR023728, SRR027109	
100222 Dev Timecourse Embryo 22-24h RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, late embryonic stage, embryonic stage 17	2010-02-22	2010-06-30	released	2895	SRR023538, SRR023685, SRR023711, SRR023733, SRR023834, SRR024015, SRR035404	
Dm_y[1]cn[1] bw[1] sp[1]_adult_Female_30dayPostEclosion_TotalRNA_p200_398-400-402_38bp	Celniker	Gingeras	tiling array: RNA	transcription		Array=38bp;ArrayPlatform=Affymetrix;RNAsize=>200bp	3		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-02-23	2010-08-31	released	2896	GSE23234, GSM571134, GSM571135, GSM571136	Dro2_AS_DroAdF-Ecl+30day_880.gff
Dm_y[1]cn[1] bw[1] sp[1]_adult_Male_30dayPostEclosion_TotalRNA_p200_392-394-396_38bp	Celniker	Gingeras	tiling array: RNA	transcription		Array=38bp;ArrayPlatform=Affymetrix;RNAsize=>200bp	3		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-02-23	2010-08-31	released	2897	GSE23235, GSM571137, GSM571138, GSM571139	Dro2_AS_DroAdM-Ecl+30day_803.gff
Dev Timecourse Embryo 0-2h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, pre-blastoderm stage, embryonic stage 1-2	2010-03-01	2010-07-07	released	2898	SRR023199, SRR023659, SRR023663, SRR023671, SRR023747, SRR023755, SRR024013, SRR027110, SRR035417, SRR035418	
Dev Timecourse Embryo 2-4h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: early extended germ band stage, embryonic stage, embryonic stage 5-9	2010-03-01	2010-06-25	released	2899	SRR023502, SRR023660, SRR023705, SRR023722, SRR023745, SRR027112	
Dev Timecourse Embryo 4-6h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: early extended germ band stage, extended germ band stage, late extended germ band stage, embryonic stage 9-11	2010-03-01	2010-07-09	released	2900	SRR023539, SRR023669, SRR023696, SRR023746, SRR023836, SRR024014, SRR035220, SRR035405, SRR035406	
Dev Timecourse Embryo 6-8h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: extended germ band stage, late extended germ band stage, embryonic stage 11-12	2010-03-01	2010-06-25	released	2901	SRR023504, SRR023654, SRR023668, SRR023688, SRR023691, SRR023732, SRR024009, SRR024217, SRR027113, SRR035407, SRR035408	
Dev Timecourse Embryo 8-10h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: late extended germ band stage, embryonic stage 12-13	2010-03-01	2010-06-25	released	2902	SRR023549, SRR023596, SRR023603, SRR023657, SRR023701, SRR023749, SRR023750, SRR023754, SRR023759, SRR024219, SRR035409	
Dev Timecourse Embryo 10-12h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 13-15	2010-03-01	2010-06-25	released	2903	SRR023604, SRR023644, SRR023694, SRR023727, SRR023831, SRR024010, SRR024221, SRR035396, SRR035397	
Dev Timecourse Embryo 12-14h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: dorsal closure stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 15-16	2010-03-01	2010-07-07	released	2904	SRR023602, SRR023643, SRR023703, SRR023724, SRR023832, SRR024012, SRR035221, SRR035398, SRR035399	
Dev Timecourse Embryo 14-16h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 16	2010-03-01	2010-06-25	released	2905	SRR023540, SRR023641, SRR023725, SRR023734, SRR023736, SRR023822, SRR024011, SRR035400, SRR035401	
Dev Timecourse Embryo 16-18h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 17	2010-03-01	2010-06-25	released	2906	SRR023600, SRR023707, SRR023715, SRR023720, SRR023751, SRR023826, SRR035402	
Dev Timecourse Embryo 18-20h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, late embryonic stage, embryonic stage 17	2010-03-01	2010-06-25	released	2907	SRR023503, SRR023599, SRR023673, SRR023682, SRR023686, SRR023699, SRR023700, SRR024215, SRR027114, SRR035222, SRR035403	
Dev Timecourse Embryo 20-22h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, embryonic stage 17	2010-03-01	2010-06-25	released	2908	SRR023506, SRR023665, SRR023684, SRR023718, SRR023728, SRR027109	
Dev Timecourse Embryo 22-24h RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage, late embryonic stage, embryonic stage 17	2010-03-01	2010-06-25	released	2909	SRR023538, SRR023685, SRR023711, SRR023733, SRR023834, SRR024015, SRR035404	
Dev Timecourse Larvae L2 RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: larval stage, second instar larval stage	2010-03-01	2010-06-25	released	2910	SRR023542, SRR023670, SRR023719, SRR023761, SRR023824, SRR024016, SRR035223, SRR035411, SRR035412	
Dev Timecourse Larvae L3 + 12hr RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: larval stage, third instar larval stage	2010-03-01	2010-06-25	released	2911	SRR023507, SRR023649, SRR023677, SRR023731, SRR023760, SRR027111	
Dev Timecourse Larvae L3 PS7-9 RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: larval stage	2010-03-01	2010-06-25	released	2912	SRR023729, SRR023739, SRR023782, SRR023865, SRR026433, SRR035219, SRR035392	
Dev Timecourse Adult Female Eclosure+1d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2913	SRR023595, SRR023662, SRR023680, SRR023702, SRR023737, SRR023828, SRR024220, SRR035393	
Dev Timecourse Adult Female Eclosure+30d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2914	SRR023548, SRR023598, SRR023674, SRR023681, SRR023712, SRR023757, SRR029232, SRR029236	
Dev Timecourse Adult Female Eclosure+5d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2915	SRR023547, SRR023607, SRR023645, SRR023651, SRR023717, SRR023730, SRR029230, SRR029234	
Dev Timecourse Adult Male Eclosure+1d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2916	SRR023543, SRR023648, SRR023664, SRR023678, SRR023741, SRR023825, SRR035394	
Dev Timecourse Adult Male Eclosure+30d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2917	SRR023601, SRR023650, SRR023698, SRR023714, SRR023752, SRR023823, SRR024218, SRR035395	
Dev Timecourse Adult Male Eclosure+5d RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2010-03-01	2010-06-25	released	2918	SRR023550, SRR023605, SRR023606, SRR023642, SRR023658, SRR023672, SRR023679, SRR023713, SRR029176, SRR029231, SRR029233, SRR029235	
Dev Timecourse Larvae L1 RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage, larval stage	2010-03-01	2010-06-25	released	2919	SRR023597, SRR023646, SRR023661, SRR023666, SRR023706, SRR023835, SRR035410	
Dev Timecourse Larvae L3 PS1-2 RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: larval stage, third instar larval stage	2010-03-01	2010-06-25	released	2920	SRR023546, SRR023608, SRR023638, SRR023640, SRR023697, SRR023726, SRR023758, SRR035413	
Dev Timecourse Larvae L3 PS3-6 RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: larval stage	2010-03-01	2010-07-07	released	2921	SRR023505, SRR023676, SRR023683, SRR023690, SRR023692, SRR023742, SRR027108	
Dev Timecourse White Pre-pupae + 12hr RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: prepupal stage, prepupal stage P4, prepupal stage P4(i), prepupal stage P4(ii)	2010-03-01	2010-06-25	released	2922	SRR023544, SRR023639, SRR023647, SRR023689, SRR023716, SRR023833, SRR035414	
Dev Timecourse White Pre-pupae + 24hr RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage, pupal stage P6	2010-03-01	2010-06-25	released	2923	SRR023541, SRR023656, SRR023708, SRR023756, SRR023830, SRR035415	
Dev Timecourse White Pre-pupae + 2days RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pharate adult stage, pharate adult stage P8	2010-03-01	2010-06-25	released	2924	SRR023667, SRR023721, SRR023743, SRR023785, SRR023829, SRR026431	
Dev Timecourse White Pre-pupae + 3days RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pharate adult stage, pharate adult stage P9	2010-03-01	2010-06-25	released	2925	SRR023738, SRR023744, SRR023748, SRR023783, SRR024216, SRR026430, SRR035218, SRR035391	
Dev Timecourse White Pre-pupae + 4days RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pharate adult stage, pharate adult stage P15, pharate adult stage P15(i)	2010-03-01	2010-06-25	released	2926	SRR023609, SRR023653, SRR023723, SRR023735, SRR023740, SRR023827, SRR035416	
Dev Timecourse White Pre-pupae RNA-Seq uniquely mapped reads	Celniker	Graveley	RNA-seq	RNA profiling			1		Drosophila melanogaster		y; cn bw sp	whole organism	larva: prepupal stage, prepupal stage P1	2010-03-01	2010-06-25	released	2927	SRR023687, SRR023695, SRR023704, SRR023784, SRR023837, SRR026432, SRR035217	
Mixed Embryo RNA-Seq multimapped reads	Celniker	Celniker	RNA-seq	raw sequences			1		Drosophila melanogaster		y; cn bw sp	early embryonic cell, blastoderm cell, gastrula cell	embryo: cleavage stage, extended germ band stage, gastrula stage, pre-blastoderm stage	2010-03-01	2010-12-03	released	2928	SRR034309	
