374	L1_H3K9Me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	3/8/09	7/29/09	released	L1_K9Me3.dcc.gff	GSM384750
375	L2_H3K9Me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	3/8/09	7/29/09	released	L2_K9Me3.dcc.gff	GSM384760
376	E-16-20h_H3K27Me3	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/8/09	7/29/09	released	E16-20_K27Me3.dcc.gff	GSM384797
377	E-20-24h-H3K9Me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/8/09	7/29/09	released	E20-24_K9Me3.dcc.gff	GSM384741
381	Pupae_H3K9Ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	3/9/09	8/25/09	released	Pupae_H3K9Ac_merged_dcc.gff	
382	Pupae_H3K4me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	3/9/09	10/12/09	released	Pupae_H3K4Me3_merged_dcc.gff	
383	Pupae_H3K4me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	3/9/09	10/12/09	released	Pupae_H3K4Me1_merged_dcc.gff	
384	Pupae_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	3/9/09	10/12/09	released	Pupae_H3K27Ac_merged_dcc.gff	
386	L3_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	3/9/09	10/12/09	released	L3_H3K9Ac_agilent_dmel3_merged_dcc.gff	
387	L3_H3K4me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	3/9/09	10/12/09	released	L3_H3K4Me3_merged_dcc.gff	
388	L3_H3K4me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	3/9/09	10/12/09	released	L3_H3K4Me1_merged_dcc.gff	
389	L3_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	3/9/09	10/12/09	released	L3_H3K27Ac_merged_dcc.gff	
391	L2-H3K9AC	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	3/9/09	7/29/09	released	L2_K9Ac_agilent_dmel3_merged_dcc.gff	GSM386158
392	L2-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	3/9/09	7/29/09	released	L2_K4Me3_agilent_dmel3_merged_dcc.gff	GSM386125
393	L2_H3K4me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	3/9/09	10/12/09	released	L2_H3K4Me1_merged_dcc.gff	
394	L2_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	3/9/09	10/12/09	released	L2_H3K27Ac_merged_dcc.gff	
396	L1-H3K9AC	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	3/9/09	7/29/09	released	L1_K9AC_agilent_dmel3_merged_dcc.gff	GSM386148
397	L1-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	3/9/09	7/29/09	released	L1_K4Me3_agilent_dmel3_merged_dcc.gff	GSM386115
398	L1_H3K4me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	3/9/09	10/12/09	released	L1_H3K4Me1_merged_dcc.gff	
399	L1_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	3/9/09	3/9/09	released	L1_H3K27Ac_merged_dcc.gff	
401	E4-8_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	3/9/09	10/12/09	released	E4-8_H3K9Ac_merged_dcc.gff	
402	E-4-8h-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	3/9/09	7/29/09	released	E4-8-K4Me3_agilent_dmel3_merged_dcc.gff	GSM386088
403	E-4-8h-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	3/9/09	10/12/09	released	E4-8-K4Me1_agilent_dmel3_merged_dcc.gff	
404	E-4-8h-H3K27AC	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	3/9/09	3/9/09	released	E4-8-K27Ac_agilent_dmel3_merged_dcc.gff	
406	E20-24_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	10/12/09	released	E20-24_H3K9Ac_merged_dcc.gff	
407	E-20-24h-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	7/29/09	released	E20-24_K4Me3_agilent_dmel3_merged_dcc.gff	GSM386106
408	E-20-24h-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	7/29/09	released	E20-24_K4Me1_agilent_dmel3_merged_dcc.gff	GSM386069
409	E20-24_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	10/12/09	released	E20-24_H3K27Ac_merged_dcc.gff	
410	E16-20_H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	10/12/09	released	E16-20_K9Me3.dcc.gff	
411	E16-20_H3K9Ac ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	3/9/09	released	E16-20_H3K9Ac_merged_dcc.gff	
412	E-16-20h-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	7/29/09	released	E16-20_K4Me3_agilent_dmel3_merged_dcc.gff	GSM386097
413	E-16-20h-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	3/9/09	released	E16-20_K4Me_agilent_dmel3_merged_dcc.gff	GSM386060
414	E16-20_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	3/9/09	10/12/09	released	E16-20_H3K27Ac_merged_dcc.gff	
415	E12-16_H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/9/09	10/12/09	released	E12-16_K9Me3.dcc.gff	
416	E-12-16h-H3K9AC	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/9/09	7/29/09	released	E12-16-K9Ac_agilent_dmel3_merged_dcc.gff	GSM386138
417	E-12-16h-H3K4Me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/9/09	7/29/09	released	E12-16_K4Me3.dcc.gff	GSM385397
418	E-12-16h-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/9/09	7/29/09	released	E12-16_K4Me1_agilent_dmel3_merged_dcc.gff	GSM386051
419	E12-16_H3K27ac	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/9/09	10/12/09	released	E12-16_H3K27Ac_merged_dcc.gff	
420	E0-4_H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	3/9/09	10/12/09	released	E0-4_K9Me3.dcc.gff	
421	E0-4_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	3/9/09	10/12/09	released	E0-4_H3K9Ac_merged_dcc.gff	
422	E0-4_H3K4me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	3/9/09	10/12/09	released	E0-4_H3K4Me3_merged_dcc.gff	
423	E-0-4h-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	3/9/09	10/12/09	released	E0-4_K4Me1_agilent_dmel3_merged_dcc.gff	
424	E-0-4h-H3K27Ac ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	3/9/09	10/15/09	released	E0-4_H3K27Ac_merged_dcc.gff	
425	AdMale_H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	10/12/09	released	AdultMale_K9Me3.dcc.gff	
426	AdMale_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	10/12/09	released	AdultMale_H3K9Ac_merged_dcc.gff	
427	AdultMale H3K4Me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	7/29/09	released	male-h3k4me3_agilent_dmel3_merged_dcc.gff	GSM386996
428	AdultMale-H3K4Me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	3/9/09	released	AdultMale_K4Me1_agilent_dmel3_merged_dcc.gff	
429	AdFem_H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	3/9/09	released	AdultFemale_K9Me3.dcc.gff	
430	AdultFemale-H3K9AC	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	3/9/09	released	AdultFemale_K9Ac_agilent_dmel3_merged_dcc.gff	
431	AdFem_H3K4me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	10/12/09	released	AdultFemale_K4Me3_merged_dcc.gff	
432	AdFem_H3K4me1	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	3/9/09	10/12/09	released	AdultFemale_H3K4Me1_merged_dcc.gff	
444 deprecated by 2502	Salt_Extracted_Pellet	Henikoff	Henikoff	ChIP-chip	chromatin	SaltConcentration=600mM ;Array=65bp;ArrayPlatform=Nimblegen		Drosophila melanogaster	S2				3/16/09	3/22/09	replaced		GSM333864
536 deprecated by 2517	80mM_Salt_Extracted_Chromatin	Henikoff	Henikoff	ChIP-chip	chromatin	SaltConcentration=80mM ;Array=65bp;ArrayPlatform=Nimblegen		Drosophila melanogaster	mixed: S2, S2-DRSC				4/27/09	5/3/09	replaced		GSM333846
553	SDC-3_N2_MXEMB_1A_(JL00002_SDC3_N2_MXEMB_1_A)	Lieb	Lieb	ChIP-chip	chromatin	Target=sdc-3;AbName=JL00002_SDC3;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	5/5/09	5/29/09	released		, GSE22702, GSM562600
575	SDC-3_N2_MXEMB_1B_(JL00002_SDC3_N2_MXEMB_1_B)	Lieb	Lieb	ChIP-chip	chromatin	Target=sdc-3;AbName=JL00002_SDC3;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	5/6/09	5/29/09	released		, GSE22703, GSM562601
578	DPY-27_N2_MXEMB_1A_(JL00001_DPY27_N2_MXEMB_1_A)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-27;AbName=JL00001_DPY27;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	5/7/09	5/29/09	released		, GSE22704, GSM562602
581	AdFem_H3K9ac	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	5/7/09	5/7/09	released	AdultFemale_H3K9Ac_merged_dcc.gff	
597	E0-12 GROAviva ChIP-chip	White	White	ChIP-chip	chromatin	Target=gro;AbName=KW0:GRO;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	5/31/09	10/16/09	released	data/GROAviva_analysis/MAT_GROAviva.bed_dcc.gff	GSM400373
598 deprecated by 2521	80-150_mM_Salt_Extracted_Chromatin	Henikoff	Henikoff	ChIP-chip	chromatin	SaltConcentration=150mM ;Array=65bp;ArrayPlatform=Nimblegen		Drosophila melanogaster	mixed: S2, S2-DRSC				6/8/09	6/16/09	replaced		GSM333859
599	POL-2_N2_L4_(CVMMS126R_8WG16_N2_L4)	Lieb	Lieb	ChIP-chip	chromatin	Target=ama-1;AbName=8WG16;Array=86bp40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	larva: L4 larva	6/8/09	7/24/09	released		, GSE22705, GSM562603, GSM562604, GSM562605, GSM562606, GSM562607
601	Pupae-snr1 ChIP-chip	White	White	ChIP-chip	chromatin	Target=Snr1;AbName=AD:snr1;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	6/9/09	10/15/09	released	data/snr1_Pupae_analysis/MAT_snr1_Pupae.bed_dcc.gff	GSM400394
602	pupae-brm ChIP-chip	White	White	ChIP-chip	chromatin	Target=brm;AbName=AD:brm;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	6/9/09	10/16/09	released	data/brm_pupae_analysis/MAT_brm_pupae.bed_dcc.gff	GSM400395
603	Embryo 3-8h UBX7701 ChIP-chip	White	White	ChIP-chip	chromatin	Target=Ubx;AbName=KW0:UBX-7701;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: extended germ band stage, embryonic stage 8-12	6/9/09	10/6/09	released	data/UBX7701_E3-8h_analysis/MAT_UBX7701_E3-8h.bed_dcc.gff	GSM400392
604	Embryo 0-12h ZFH1 ChIP-chip	White	White	ChIP-chip	chromatin	Target=zfh1;AbName=KW0:ZFH1-7684;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	6/9/09	10/8/09	released	data/ZFH1_E-0-12h_analysis/MAT_ZFH1_E-0-12h.bed_dcc.gff	GSM400372
605	E-0-12h-INV7657	White	White	ChIP-chip	chromatin	Target=inv;AbName=KW0:INV-7657;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/INV7657_E-0-12h_analysis/MAT_INV7657_E-0-12h.bed_dcc.gff	GSM400364
606	E-0-12h-dll	White	White	ChIP-chip	chromatin	Target=Dll;AbName=dll;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/dll_E-0-12h_analysis/MAT_dll_E-0-12h.bed_dcc.gff	GSM400202
607	E-0-12h-dCtBP7667	White	White	ChIP-chip	chromatin	Target=CtBP;AbName=dCtBP-7667;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/dCtBP7667_E-0-12h_analysis/MAT_dCtBP7667_E-0-12h.bed_dcc.gff	GSM400192
608	Embryo 0-12h chinmo ChIP-chip	White	White	ChIP-chip	chromatin	Target=chinmo;AbName=chinmo 70850;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	6/9/09	6/9/09	released	data/chinmo_E-0-12h_analysis/chinmo_E-0-12h_dcc.gff	GSM400173
609	E-0-12h-bks	White	White	ChIP-chip	chromatin	Target=sbb;AbName=bks;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/bks_E-0-12h_analysis/MAT_bks_E-0-12h.bed_dcc.gff	GSM400172
610	Embryo 7-24h gsbnpurif ChIP-chip	White	White	ChIP-chip	chromatin	Target=gsb-n;AbName=FM:gsbn(purif);Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-17	6/9/09	10/6/09	released	data/gsbnpurif_E7-24h_analysis/MAT_gsbnpurif_E7-24h.bed_dcc.gff	GSM402169
611	Embryo 7-24h end300 ChIP-chip	White	White	ChIP-chip	chromatin	Target=en;AbName=en-d300;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-17	6/9/09	10/6/09	released	data/end300_E7-24h_analysis/MAT_end300_E7-24h.bed_dcc.gff	GSM400393
612	Embryo 3-8h UBX2 ChIP-chip	White	White	ChIP-chip	chromatin	Target=Ubx;AbName=UBX2;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: extended germ band stage, embryonic stage 8-12	6/9/09	10/6/09	released	data/UBX2_E3-8h_analysis/MAT_UBX2_E3-8h.bed_dcc.gff	GSM400391
613	Embryo 3-8h UBX1 ChIP-chip	White	White	ChIP-chip	chromatin	Target=Ubx;AbName=UBX1;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: extended germ band stage, embryonic stage 8-12	6/9/09	10/6/09	released	data/UBX1_E3-8h_analysis/MAT_UBX1_E3-8h.bed_dcc.gff	GSM400390
614	E0-12h-UBX7701	White	White	ChIP-chip	chromatin	Target=Ubx;AbName=KW0:UBX-7701;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/UBX7701_E0-12h_analysis/MAT_UBX7701_E0-12h.bed_dcc.gff	GSM400371
615	E0-12h-TTK	White	White	ChIP-chip	chromatin	Target=ttk;AbName=KW0:TTK-7691;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/TTK_E0-12h_analysis/MAT_TTK_E0-12h.bed_dcc.gff	GSM400369
616	E0-12h-Stat92E	White	White	ChIP-chip	chromatin	Target=Stat92E;AbName=Rabbit Stat92E (s1189-1);Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/Stat92E_E0-12h_analysis/MAT_Stat92E_E0-12h.bed_dcc.gff	GSM400368
617	E0-12h-RUN7659	White	White	ChIP-chip	chromatin	Target=run;AbName=KW0:RUN-7659;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/RUN7659_E0-12h_analysis/MAT_RUN7659_E0-12h.bed_dcc.gff	GSM400367
618	E0-12h-KN	White	White	ChIP-chip	chromatin	Target=kn;AbName=KW0:KN-7697;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/KN_E0-12h_analysis/MAT_KN_E0-12h.bed_dcc.gff	GSM400366
619	Embryo 0-12h INV-GFP ChIP-chip	White	White	ChIP-chip	chromatin	Target=inv;AbName=INV-GFP;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		INV-GFP	whole organism	embryo: embryonic stage 1-15	6/9/09	10/6/09	released	data/INVGFP_E0-12h_analysis/MAT_INVGFP_E0-12h.bed_dcc.gff	GSM400365
620	E0-12h-H3K36me3	White	White	ChIP-chip	chromatin modification	Target=H3K36Me3,His3:CG33806;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/H3K36me3_E0-12h_analysis/MAT_H3K36me3_E0-12h.bed_dcc.gff	GSM400361
621	E0-12h-H3K9me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/H3K9me3_E0-12h_analysis/MAT_H3K9me3_E0-12h.bed_dcc.gff	GSM400363
622	E0-12h-H3K4me3	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/H3K4me3_E0-12h_analysis/MAT_H3K4me3_E0-12h.bed_dcc.gff	GSM409075
623	E0-12h-Gro3	White	White	ChIP-chip	chromatin	Target=gro;AbName=KW0:Aviva_GRO3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/Gro3_E0-12h_analysis/MAT_Gro3_E0-12h.bed_dcc.gff	GSM400360
624	E0-12h-FTZ-F1	White	White	ChIP-chip	chromatin	Target=ftz-f1;AbName=FTZ-F1-sc-27222;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/FTZ-F1_E0-12h_analysis/MAT_FTZ-F1_E0-12h.bed_dcc.gff	GSM400204
625	E0-12h-ENserum	White	White	ChIP-chip	chromatin	Target=en;AbName=EN(serum);Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	6/9/09	released	data/ENserum_E0-12h_analysis/MAT_ENserum_E0-12h.bed_dcc.gff	GSM400203
